,index,carat,cut,color,clarity,depth,table,price,Cluster
22248,22248,0.35,4,3,6,0.607843137254902,56.0,6.766,0
22249,22249,0.32,4,6,5,0.6162528216704289,55.0,7.009,0
22250,22250,0.54,4,3,7,0.6153846153846153,56.0,7.686,0
22251,22251,0.4,4,4,6,0.6066945606694562,56.0,7.141,0
22252,22252,0.71,3,3,1,0.6228070175438597,55.0,7.589,0
22253,22253,1.01,1,4,1,0.5819295558958653,63.0,8.323,1
22254,22254,0.61,3,4,1,0.6094890510948905,58.0,7.245,1
22255,22255,1.01,2,3,3,0.632411067193676,57.0,8.648,0
22256,22256,0.41,2,6,2,0.6033402922755742,63.0,6.575,1
22257,22257,1.23,4,2,2,0.6229985443959244,58.0,8.897,1
22258,22258,1.51,1,6,0,0.570286475682878,64.0,8.714,1
22259,22259,1.5,2,1,4,0.6218256691832533,59.0,9.227,1
22260,22260,0.41,3,4,4,0.5989637305699483,58.0,6.915,0
22261,22261,0.52,4,5,2,0.609450337512054,57.0,7.412,0
22262,22262,1.22,3,4,6,0.6193265007320645,58.0,9.369,0
22263,22263,1.13,4,3,4,0.6172106824925816,54.0,8.91,0
22264,22264,1.18,3,0,1,0.6127847171197649,60.0,8.36,1
22265,22265,1.51,1,2,1,0.599195710455764,64.0,8.901,1
22266,22266,0.53,4,5,2,0.6118546845124283,54.0,7.172,0
22267,22267,1.16,4,1,2,0.6166419019316494,56.0,8.448,0
22268,22268,0.85,4,4,3,0.6243822075782537,57.0,8.2,0
22269,22269,0.52,1,6,2,0.6366307541625856,55.0,7.381,0
22270,22270,0.74,2,5,1,0.6295652173913043,58.0,7.733,1
22271,22271,0.42,4,2,3,0.6211180124223602,54.0,6.633,0
22272,22272,0.57,4,2,6,0.6089385474860335,56.0,7.627,0
22273,22273,0.5,4,2,3,0.6229187071498531,55.0,7.561,0
22274,22274,1.7,4,2,1,0.618610747051114,59.0,9.197,1
22275,22275,0.5,0,4,0,0.6852425180598554,58.0,6.441,1
22276,22276,1.51,4,2,3,0.6143437077131259,58.0,9.293,1
22277,22277,1.02,3,6,1,0.624512099921936,59.0,8.48,1
22278,22278,0.32,4,5,6,0.6065388951521984,55.0,6.757,0
22279,22279,1.01,2,4,2,0.6103795507358637,61.0,8.497,1
22280,22280,0.91,3,2,2,0.6219709208400647,60.0,8.208,1
22281,22281,0.32,4,5,3,0.6206115515288788,55.0,6.644,0
22282,22282,0.4,4,3,6,0.614900314795383,57.0,6.965,0
22283,22283,0.52,2,5,3,0.609450337512054,57.0,7.432,0
22284,22284,1.02,2,2,4,0.6302652106084243,57.0,8.696,0
22285,22285,1.03,3,1,4,0.6039755351681957,59.0,8.538,1
22286,22286,0.3,3,2,3,0.6089965397923875,61.0,6.41,1
22287,22287,1.07,3,6,2,0.6183206106870228,58.0,8.649,1
22288,22288,1.01,4,3,3,0.624512099921936,56.0,8.69,0
22289,22289,0.5,2,3,5,0.6140350877192983,57.0,7.503,0
22290,22290,0.41,2,6,1,0.6274921301154249,58.0,6.526,1
22291,22291,1.04,3,1,1,0.62,57.0,8.236,0
22292,22292,0.9,0,3,2,0.6446280991735537,57.0,8.197,1
22293,22293,0.9,3,3,4,0.6273546273546273,58.0,8.447,1
22294,22294,1.1,4,3,4,0.619803476946334,58.0,8.995,0
22295,22295,0.51,4,4,5,0.623529411764706,57.0,7.646,0
22296,22296,2.01,3,3,3,0.6056511056511056,59.0,9.744,1
22297,22297,1.01,2,3,3,0.6246056782334385,60.0,8.616,1
22298,22298,1.01,3,3,2,0.6016884113584037,59.0,8.563,1
22299,22299,1.25,3,0,2,0.6197387518142234,58.0,8.55,1
22300,22300,0.74,2,5,1,0.609735269000854,57.0,7.853,0
22301,22301,0.71,4,3,3,0.6175438596491228,56.0,8.101,0
22302,22302,0.72,1,1,3,0.6329787234042552,59.0,7.634,1
22303,22303,0.32,4,1,1,0.6174801362088537,55.0,5.916,0
22304,22304,1.02,4,4,1,0.6235385814497272,57.0,8.389,0
22305,22305,1.01,2,5,3,0.6043276661514683,57.0,8.791,0
22306,22306,0.31,4,1,2,0.6134549600912201,56.0,6.078,0
22307,22307,0.52,2,5,1,0.6176185866408519,54.0,7.021,0
22308,22308,0.3,3,2,6,0.6125290023201856,58.0,6.385,0
22309,22309,0.4,4,3,3,0.6231578947368421,54.0,6.675,0
22310,22310,0.32,1,4,3,0.6360505166475315,57.0,6.469,0
22311,22311,1.02,4,6,2,0.6213895394223263,53.0,8.476,0
22312,22312,0.51,4,5,5,0.6241413150147203,59.0,7.847,1
22313,22313,0.81,3,4,2,0.61,59.0,8.08,1
22314,22314,1.51,2,3,3,0.6352288488210818,57.0,9.463,0
22315,22315,1.59,4,1,1,0.6051417270929466,55.1,9.084,0
22316,22316,1.0,4,1,2,0.6178988326848248,55.0,8.434,0
22317,22317,0.42,1,2,2,0.6317991631799164,58.0,6.551,1
22318,22318,0.83,3,3,4,0.5878542510121456,58.0,8.189,1
22319,22319,1.05,3,6,1,0.5891126025354213,58.0,8.544,1
22320,22320,2.0,2,0,1,0.6191950464396285,55.0,9.375,0
22321,22321,0.77,2,0,1,0.611625947767481,56.0,7.601,0
22322,22322,1.06,3,3,3,0.622598001537279,59.0,8.668,1
22323,22323,0.46,4,4,4,0.6167846309403437,56.0,7.404,0
22324,22324,0.23,2,4,6,0.6142131979695431,58.0,6.273,0
22325,22325,0.35,3,5,7,0.5896328293736501,61.0,7.046,1
22326,22326,0.39,4,3,4,0.6134185303514377,56.0,6.623,0
22327,22327,1.74,3,2,1,0.5994897959183674,59.0,9.294,1
22328,22328,2.16,3,1,2,0.5848502642395772,60.0,9.794,1
22329,22329,0.3,3,5,3,0.6195524146054181,60.0,6.738,1
22330,22330,0.9,2,6,4,0.6217532467532467,58.0,8.734,1
22331,22331,1.0,3,5,2,0.6276679841897235,60.0,8.602,1
22332,22332,0.46,4,4,1,0.6146146146146145,54.0,6.631,0
22333,22333,1.1,3,1,1,0.6290936785986291,59.0,8.19,1
22334,22334,0.41,4,5,4,0.6198952879581151,54.0,7.05,0
22335,22335,0.51,1,3,1,0.63573543928924,54.0,6.936,0
22336,22336,1.04,2,6,1,0.5823927765237021,59.0,8.355,1
22337,22337,0.45,4,3,4,0.6282183316168897,58.0,6.961,0
22338,22338,0.3,4,1,2,0.6228373702422145,56.0,5.976,0
22339,22339,0.53,2,3,1,0.6076923076923078,58.0,6.975,1
22340,22340,0.3,4,2,7,0.608,56.0,6.639,0
22341,22341,0.31,1,6,2,0.6394399066511085,54.0,6.347,0
22342,22342,1.02,2,5,3,0.624902114330462,57.0,8.827,0
22343,22343,0.3,2,3,2,0.6291079812206574,59.0,6.103,1
22344,22344,1.01,1,2,2,0.6286619160728425,57.0,8.411,1
22345,22345,1.02,1,2,1,0.6439333862014274,60.0,8.22,1
22346,22346,2.0,2,1,3,0.6311166875784191,60.0,9.746,1
22347,22347,0.3,4,1,6,0.6127167630057804,57.0,6.314,0
22348,22348,0.51,2,4,3,0.6095423563777994,58.0,7.358,1
22349,22349,0.74,1,5,4,0.6306620209059234,58.0,7.946,1
22350,22350,1.02,3,5,3,0.6033690658499234,60.0,8.705,1
22351,22351,1.9,4,1,1,0.6089663760896636,55.0,9.406,0
22352,22352,0.4,4,3,2,0.6274089935760172,57.0,6.601,0
22353,22353,1.19,4,2,4,0.6249999999999999,54.0,8.918,0
22354,22354,1.21,4,1,3,0.6201322556943424,60.0,8.722,1
22355,22355,1.53,3,2,2,0.6241426611796983,60.0,8.937,1
22356,22356,0.54,2,3,2,0.6033834586466165,57.0,7.164,0
22357,22357,1.0,3,2,3,0.6131045241809673,61.0,8.536,1
22358,22358,0.25,4,5,5,0.6157635467980295,56.0,6.558,0
22359,22359,1.5,4,2,3,0.6281786941580756,57.0,9.32,0
22360,22360,0.51,3,6,2,0.5988372093023255,61.0,7.361,1
22361,22361,1.0,2,4,1,0.6321656050955415,59.0,8.242,1
22362,22362,2.0,3,5,1,0.6184291898577612,56.0,9.822,0
22363,22363,1.51,3,2,7,0.6020202020202019,60.0,9.478,1
22364,22364,0.9,1,0,3,0.6409836065573771,56.0,7.898,0
22365,22365,0.9,3,6,2,0.6176470588235293,59.0,8.338,1
22366,22366,0.54,4,3,6,0.6127497621313035,56.0,7.592,0
22367,22367,0.51,4,5,6,0.6131528046421664,56.0,8.079,0
22368,22368,1.09,4,0,3,0.6132930513595165,57.0,8.326,0
22369,22369,1.11,3,1,1,0.6116941529235382,61.0,8.301,1
22370,22370,0.35,4,6,3,0.6181015452538632,56.0,6.72,0
22371,22371,0.4,4,3,1,0.6209081309398099,55.0,6.831,0
22372,22372,0.42,4,3,6,0.6163391933815926,55.0,7.119,0
22373,22373,1.0,3,5,1,0.6139389193422083,61.0,8.456,1
22374,22374,0.3,4,2,6,0.6260257913247361,56.0,6.708,0
22375,22375,2.02,2,0,2,0.6348208673790069,60.0,9.466,1
22376,22376,0.36,3,5,3,0.5976008724100328,62.0,6.921,1
22377,22377,0.24,2,5,3,0.6079404466501243,56.0,5.892,0
22378,22378,0.34,4,2,6,0.6164079822616407,53.0,6.621,0
22379,22379,0.5,2,3,2,0.6209598432908913,59.0,7.12,1
22380,22380,0.72,2,6,3,0.6099044309296264,59.0,7.9,1
22381,22381,1.0,3,4,4,0.6231313926042485,61.0,8.901,1
22382,22382,0.33,4,5,5,0.6091825307950729,56.0,6.702,0
22383,22383,0.37,4,3,7,0.6135629709364909,55.0,6.962,0
22384,22384,1.6,3,2,1,0.6237424547283703,60.0,9.13,1
22385,22385,1.71,4,5,1,0.6270411495754409,55.0,9.48,0
22386,22386,0.27,2,5,6,0.6085918854415274,59.0,6.43,1
22387,22387,1.11,4,2,2,0.6258503401360543,57.0,8.646,0
22388,22388,1.11,2,3,3,0.6352583586626139,56.0,8.483,0
22389,22389,0.44,4,5,4,0.615071283095723,56.0,7.052,0
22390,22390,0.25,0,5,4,0.5521327014218009,64.0,5.889,1
22391,22391,0.32,4,0,2,0.6174801362088537,54.9,5.951,0
22392,22392,1.17,4,2,7,0.6098981077147018,53.0,9.02,0
22393,22393,0.5,2,5,1,0.5992217898832685,57.0,7.0,0
22394,22394,0.65,3,4,3,0.589585172109444,62.0,7.525,1
22395,22395,0.52,2,5,3,0.6333333333333334,56.0,7.421,0
22396,22396,1.7,2,2,3,0.619235836627141,60.0,9.463,1
22397,22397,0.31,4,1,2,0.6273148148148148,56.0,6.26,0
22398,22398,0.77,2,6,2,0.6025316455696202,58.0,8.06,1
22399,22399,0.3,1,4,6,0.6373365041617123,59.0,6.872,1
22400,22400,2.06,2,3,1,0.6232329440688384,59.0,9.798,1
22401,22401,1.09,3,2,1,0.6246200607902735,58.0,8.442,1
22402,22402,1.67,4,2,3,0.6173969914977109,55.0,9.42,0
22403,22403,2.72,4,0,1,0.6212290502793296,56.0,9.787,0
22404,22404,0.3,2,0,4,0.6267605633802817,59.0,5.976,1
22405,22405,1.02,3,2,3,0.62402496099844,58.0,8.586,1
22406,22406,1.0,2,4,3,0.6219797349961029,57.0,8.73,0
22407,22407,0.28,4,5,4,0.6188769414575865,57.0,6.394,0
22408,22408,0.32,1,1,1,0.6337543053960963,56.0,5.924,0
22409,22409,1.14,2,6,7,0.5914056809905316,58.0,9.804,0
22410,22410,0.53,1,6,1,0.6386718750000001,55.0,7.112,0
22411,22411,1.11,3,2,2,0.6187594553706506,58.0,8.509,1
22412,22412,0.5,1,5,2,0.6377097729516289,55.0,7.182,0
22413,22413,1.21,3,2,2,0.6156090444930706,61.0,8.78,1
22414,22414,0.98,3,1,0,0.5954438334642577,60.0,7.632,1
22415,22415,1.0,3,4,2,0.6277602523659306,59.0,8.505,1
22416,22416,1.2,4,1,2,0.6216617210682494,56.0,8.551,0
22417,22417,0.33,3,3,5,0.6098654708520178,58.0,6.623,0
22418,22418,0.54,4,5,3,0.6183206106870229,55.0,7.357,0
22419,22419,0.81,3,4,2,0.6118038237738985,56.0,7.981,0
22420,22420,0.75,2,3,2,0.6234887737478412,59.0,7.809,1
22421,22421,0.32,2,0,3,0.5995525727069351,61.0,5.974,1
22422,22422,0.5,2,6,2,0.6196078431372549,60.0,7.27,1
22423,22423,0.74,3,5,3,0.6266318537859009,58.0,8.097,1
22424,22424,1.2,3,5,2,0.6175386882829772,56.0,8.803,0
22425,22425,0.7,3,4,1,0.5961871750433276,58.0,7.712,1
22426,22426,0.53,2,5,1,0.5834896810506567,62.0,7.056,1
22427,22427,0.93,2,6,2,0.6075139888089528,59.0,8.418,1
22428,22428,0.57,4,5,5,0.6246472248353716,54.0,7.771,0
22429,22429,0.38,3,3,3,0.591728525980912,60.0,6.891,1
22430,22430,0.3,2,4,2,0.5839909808342727,59.0,6.192,1
22431,22431,0.9,0,2,2,0.6137479541734862,61.0,8.096,1
22432,22432,0.47,4,2,3,0.62,54.0,6.914,0
22433,22433,0.94,3,4,2,0.598116169544741,61.0,8.465,1
22434,22434,0.47,4,3,6,0.6155378486055777,56.0,7.259,0
22435,22435,1.51,2,4,1,0.6316516931582585,60.0,9.043,1
22436,22436,0.53,4,3,4,0.6217516843118382,55.0,7.434,0
22437,22437,0.52,4,5,2,0.622568093385214,56.0,7.236,0
22438,22438,0.3,2,4,5,0.6244131455399061,57.0,6.542,0
22439,22439,0.27,4,6,6,0.6172248803827752,57.0,6.623,0
22440,22440,1.06,2,4,1,0.6255778120184899,60.0,8.441,1
22441,22441,1.25,4,0,5,0.6212454212454214,56.0,8.696,0
22442,22442,1.02,3,3,3,0.6147859922178988,59.0,8.584,1
22443,22443,0.34,3,3,3,0.6116071428571428,58.0,6.64,1
22444,22444,2.01,1,2,2,0.6085365853658538,65.0,9.656,1
22445,22445,0.33,4,2,4,0.6189944134078212,55.0,6.394,0
22446,22446,0.44,3,1,4,0.6282183316168897,56.0,6.947,0
22447,22447,0.32,3,0,3,0.6185567010309279,59.0,6.223,1
22448,22448,0.47,3,3,2,0.5852216748768474,60.0,6.961,1
22449,22449,0.74,4,4,1,0.60580204778157,57.0,7.846,0
22450,22450,0.6,2,3,4,0.6187845303867403,56.0,7.647,0
22451,22451,2.04,3,2,1,0.6283240568954854,58.0,9.56,1
22452,22452,0.38,4,1,6,0.6236559139784945,54.8,6.685,0
22453,22453,0.55,4,4,2,0.6177311725452813,55.0,7.182,0
22454,22454,1.0,1,3,2,0.6224000000000001,65.0,8.285,1
22455,22455,0.34,1,2,2,0.6366704161979753,57.0,6.443,0
22456,22456,0.52,3,5,3,0.6231742940603701,57.0,7.504,0
22457,22457,0.31,4,5,4,0.615916955017301,57.0,6.848,0
22458,22458,0.38,3,5,4,0.6074866310160426,59.0,6.908,1
22459,22459,1.15,2,3,3,0.6291291291291292,58.0,8.829,1
22460,22460,1.58,4,2,3,0.6135458167330679,56.0,9.42,0
22461,22461,0.7,1,2,2,0.6327985739750445,60.0,7.615,1
22462,22462,0.53,4,4,3,0.6158301158301158,57.0,7.497,0
22463,22463,1.01,2,2,3,0.6163424124513619,60.0,8.557,1
22464,22464,2.03,4,3,2,0.6010928961748635,55.8,9.839,0
22465,22465,1.06,4,4,1,0.6069802731411229,57.0,8.427,0
22466,22466,0.61,4,6,3,0.6155251141552512,56.0,7.768,0
22467,22467,0.53,4,3,2,0.6101048617731173,55.0,7.272,0
22468,22468,0.55,4,0,6,0.6242884250474384,54.0,7.121,0
22469,22469,1.11,0,5,1,0.6463700234192038,61.0,8.491,1
22470,22470,0.54,4,3,5,0.6215443279313633,55.0,7.533,0
22471,22471,0.77,3,2,4,0.6129032258064515,60.0,7.933,1
22472,22472,0.34,3,3,3,0.6176142697881829,58.0,6.39,1
22473,22473,0.23,1,4,4,0.5823095823095823,59.0,5.996,1
22474,22474,0.33,4,2,7,0.6196868008948545,55.0,6.731,0
22475,22475,1.24,3,2,1,0.603882099209202,59.0,8.571,1
22476,22476,1.04,3,5,1,0.6163328197226502,59.0,8.129,1
22477,22477,1.52,1,2,2,0.6364261168384879,57.0,9.218,1
22478,22478,0.36,3,4,2,0.6108695652173913,59.0,6.646,1
22479,22479,0.3,4,5,6,0.6059907834101382,57.0,6.863,0
22480,22480,0.31,4,1,6,0.6143344709897612,54.0,6.347,0
22481,22481,0.57,4,5,3,0.6083720930232558,56.0,7.506,0
22482,22482,0.93,2,4,1,0.634946677604594,58.0,8.137,1
22483,22483,0.41,2,0,4,0.6203995793901157,55.0,6.472,0
22484,22484,0.7,0,2,5,0.6453965360072927,65.0,7.907,1
22485,22485,0.34,3,2,3,0.5895196506550219,59.0,6.535,1
22486,22486,0.4,3,6,5,0.6081504702194358,59.0,7.141,1
22487,22487,2.06,3,0,0,0.6122448979591836,58.0,8.557,1
22488,22488,0.9,4,3,2,0.6032,56.0,8.237,0
22489,22489,1.01,4,3,6,0.6167056986729119,57.0,8.963,0
22490,22490,1.26,1,1,1,0.6368305209097579,58.0,8.508,1
22491,22491,0.41,3,3,4,0.6243386243386244,57.0,6.868,0
22492,22492,1.04,3,3,7,0.6074411541381929,58.0,9.084,0
22493,22493,0.33,4,5,2,0.6244343891402715,56.0,6.611,0
22494,22494,0.31,3,5,2,0.592255125284738,60.0,6.548,1
22495,22495,0.91,4,0,3,0.620967741935484,56.0,8.088,0
22496,22496,0.44,3,6,4,0.6016260162601627,59.0,7.116,1
22497,22497,0.54,4,5,3,0.6277511961722488,55.0,7.446,0
22498,22498,1.22,2,4,2,0.6051873198847263,58.0,8.905,1
22499,22499,1.01,2,5,1,0.6018518518518517,60.0,8.583,1
22500,22500,1.01,1,5,3,0.6334125098970705,60.0,8.764,1
22501,22501,0.71,4,5,3,0.6222611744084137,57.0,7.929,0
22502,22502,0.44,3,4,2,0.6093117408906883,58.0,6.93,1
22503,22503,0.6,4,3,6,0.614115490375802,56.0,7.828,0
22504,22504,0.57,3,1,6,0.6206244087038788,58.0,7.383,0
22505,22505,0.59,4,5,3,0.6219739292364991,58.0,7.516,0
22506,22506,1.01,0,6,2,0.6693418940609951,54.0,8.466,0
22507,22507,0.42,2,5,4,0.6211180124223602,55.0,7.008,0
22508,22508,1.08,2,3,3,0.6062874251497006,58.0,8.821,1
22509,22509,0.7,4,4,6,0.6102877070619007,56.0,8.507,0
22510,22510,0.31,2,3,4,0.6235565819861432,59.0,6.438,1
22511,22511,1.1,4,1,2,0.6161919040479761,55.0,8.556,0
22512,22512,0.5,2,4,5,0.6042884990253412,61.0,7.483,1
22513,22513,0.7,4,6,3,0.6153846153846153,56.0,8.048,0
22514,22514,1.02,3,4,1,0.6196078431372549,59.0,8.352,1
22515,22515,0.44,4,3,2,0.6153846153846154,57.0,6.649,0
22516,22516,0.31,4,6,4,0.6111744583808438,55.0,6.652,0
22517,22517,0.31,4,3,3,0.6137931034482759,56.0,6.299,0
22518,22518,0.24,4,0,5,0.6278481012658228,57.0,6.068,0
22519,22519,2.5,0,3,0,0.652892561983471,59.0,9.072,1
22520,22520,0.52,2,4,3,0.624390243902439,57.0,7.382,0
22521,22521,0.31,4,1,4,0.628175519630485,55.0,6.443,0
22522,22522,0.31,2,4,4,0.6180555555555555,58.0,6.384,1
22523,22523,1.02,3,2,2,0.6186046511627908,58.0,8.435,1
22524,22524,0.31,4,2,3,0.6123853211009175,56.0,6.229,0
22525,22525,0.32,4,2,3,0.6224256292906178,57.0,6.474,0
22526,22526,0.8,2,2,2,0.6377551020408163,56.0,7.915,0
22527,22527,0.31,1,6,1,0.6366782006920415,55.0,6.385,0
22528,22528,0.72,3,5,1,0.6168549087749783,59.0,7.61,1
22529,22529,0.38,4,5,6,0.6249999999999999,53.2,7.127,0
22530,22530,0.42,2,4,4,0.5987654320987655,61.0,6.938,1
22531,22531,0.9,4,3,2,0.6084867894315452,58.0,8.296,1
22532,22532,1.05,2,5,3,0.6164488854727131,58.0,8.825,1
22533,22533,0.57,2,3,3,0.6263008514664143,55.0,7.383,0
22534,22534,0.27,4,5,4,0.6159420289855071,57.0,6.402,0
22535,22535,1.16,4,1,3,0.6076134699853588,56.0,8.628,0
22536,22536,1.01,2,4,3,0.6365795724465558,56.0,8.747,0
22537,22537,0.32,4,3,2,0.6129398410896709,56.0,6.168,0
22538,22538,1.24,4,1,1,0.6249089584850692,57.0,8.105,0
22539,22539,0.3,4,5,5,0.6077981651376148,56.0,6.855,0
22540,22540,0.5,1,4,1,0.576923076923077,62.0,6.831,1
22541,22541,0.51,3,6,5,0.6241413150147204,59.0,7.778,1
22542,22542,0.83,1,2,1,0.639261744966443,56.0,7.748,0
22543,22543,0.33,4,6,3,0.618141097424412,56.0,6.661,0
22544,22544,0.42,2,4,2,0.6311389759665622,56.0,6.575,0
22545,22545,0.91,0,6,3,0.6566916043225269,58.0,8.32,1
22546,22546,0.73,2,1,4,0.6236933797909407,56.0,7.735,0
22547,22547,1.1,2,5,1,0.6331045003813883,56.0,8.328,0
22548,22548,1.3,4,2,4,0.6128571428571429,59.0,9.095,1
22549,22549,0.42,4,3,3,0.6216216216216216,54.0,6.742,0
22550,22550,0.5,1,5,1,0.6369930761622157,55.0,7.074,0
22551,22551,1.51,1,1,4,0.6396081175647307,60.0,9.102,1
22552,22552,0.7,4,3,4,0.6267605633802817,57.0,7.799,0
22553,22553,0.4,2,3,2,0.6268656716417911,59.0,6.554,1
22554,22554,1.04,2,3,6,0.5818997756170531,60.0,8.82,1
22555,22555,0.7,0,1,3,0.6439461883408072,55.0,7.599,0
22556,22556,1.51,0,5,2,0.5836680053547524,70.0,9.315,1
22557,22557,0.74,0,3,2,0.6482635796972396,59.0,7.63,1
22558,22558,1.02,3,4,2,0.5839636913767019,59.0,8.488,1
22559,22559,0.3,2,3,6,0.6340326340326342,56.0,6.921,0
22560,22560,0.98,4,1,1,0.6263736263736265,54.0,8.262,0
22561,22561,0.73,4,5,3,0.6161790017211703,56.0,8.14,0
22562,22562,0.71,3,3,3,0.6025974025974026,59.0,7.801,1
22563,22563,0.53,4,0,2,0.6155321188878236,55.0,6.907,0
22564,22564,0.71,4,5,2,0.6173913043478261,55.0,8.124,0
22565,22565,0.33,3,3,4,0.6126126126126127,58.0,6.501,0
22566,22566,1.41,4,4,6,0.6104972375690607,57.0,9.714,0
22567,22567,0.32,1,0,2,0.6320645905420993,56.0,5.924,0
22568,22568,0.5,1,3,5,0.6408730158730159,56.0,7.491,0
22569,22569,1.18,2,6,2,0.6173020527859238,57.0,8.867,0
22570,22570,1.52,3,3,3,0.6257668711656441,55.0,9.469,0
22571,22571,0.3,2,5,3,0.6214953271028039,59.0,6.489,1
22572,22572,0.4,2,6,5,0.5828220858895705,59.0,6.983,1
22573,22573,0.32,3,5,2,0.6024915062287656,60.0,6.579,1
22574,22574,0.75,0,4,3,0.6542882404951371,58.0,7.882,1
22575,22575,0.7,3,2,3,0.6180860403863038,60.0,7.754,1
22576,22576,0.54,2,4,2,0.6334928229665072,56.0,7.236,0
22577,22577,1.04,2,1,2,0.641005498821681,57.0,8.34,1
22578,22578,0.28,4,2,6,0.6197854588796186,55.0,6.373,0
22579,22579,0.53,4,4,4,0.618042226487524,56.0,7.554,0
22580,22580,1.0,3,0,2,0.6193853427895981,62.0,8.168,1
22581,22581,1.21,3,4,4,0.6250927988121753,60.0,9.091,1
22582,22582,0.79,3,3,3,0.5933884297520661,62.0,7.951,1
22583,22583,0.71,4,0,5,0.6050129645635264,58.0,7.679,0
22584,22584,1.21,4,5,3,0.6177325581395348,53.0,9.264,0
22585,22585,0.55,4,6,3,0.6170009551098377,57.0,7.522,0
22586,22586,1.02,3,4,1,0.6248062015503877,57.0,8.427,0
22587,22587,0.41,4,3,4,0.6077003121748179,56.0,6.801,0
22588,22588,1.54,2,3,3,0.6302864938608459,59.0,9.368,1
22589,22589,0.31,4,2,6,0.6222732491389207,56.0,6.561,0
22590,22590,0.26,2,5,5,0.6305418719211822,59.0,6.645,1
22591,22591,0.73,3,3,3,0.6034188034188034,57.0,7.856,0
22592,22592,1.1,2,3,4,0.6034353995519044,62.0,8.847,1
22593,22593,0.41,4,6,3,0.6124999999999999,57.0,6.79,0
22594,22594,1.04,2,2,1,0.6237393328161365,58.0,8.174,1
22595,22595,0.38,2,4,3,0.5966386554621849,57.0,6.623,0
22596,22596,0.47,3,2,4,0.6183282980866063,58.0,7.041,0
22597,22597,1.52,3,2,1,0.605245460659045,60.0,8.786,1
22598,22598,0.35,1,1,2,0.6356589147286821,56.0,6.407,0
22599,22599,2.01,4,2,2,0.6213712168004942,55.0,9.814,0
22600,22600,0.9,2,6,2,0.624493106244931,63.0,8.293,1
22601,22601,0.7,3,4,5,0.6099044309296264,57.0,7.983,0
22602,22602,1.5,3,1,3,0.6231086657496562,59.0,9.04,1
22603,22603,1.5,1,4,2,0.6337047353760445,58.0,9.284,1
22604,22604,1.41,4,3,4,0.6257839721254355,56.0,9.377,0
22605,22605,0.32,4,6,6,0.6206115515288788,54.0,6.829,0
22606,22606,1.0,2,2,3,0.5974025974025974,59.0,8.526,1
22607,22607,0.55,4,1,3,0.612781954887218,54.0,7.103,0
22608,22608,0.36,4,5,4,0.618063112078346,55.0,6.727,0
22609,22609,0.51,3,5,1,0.5950095969289827,60.0,7.165,1
22610,22610,0.3,4,4,7,0.6077981651376148,57.0,6.772,0
22611,22611,1.0,4,3,5,0.6264682850430697,55.0,8.91,0
22612,22612,1.91,4,0,2,0.6074534161490682,56.0,9.345,0
22613,22613,0.57,4,3,3,0.6161048689138577,57.0,7.383,0
22614,22614,1.37,2,3,1,0.6276445698166432,57.0,8.796,1
22615,22615,0.33,4,4,1,0.6143497757847532,57.0,6.023,0
22616,22616,0.7,3,3,4,0.6195939982347749,59.0,7.829,1
22617,22617,1.5,2,6,2,0.610054347826087,59.0,9.407,1
22618,22618,1.22,3,6,3,0.596264367816092,60.0,9.099,1
22619,22619,0.7,2,6,3,0.6055846422338569,60.0,8.207,1
22620,22620,0.89,1,5,1,0.6176232821341956,60.9,8.097,1
22621,22621,0.53,2,4,1,0.6245136186770427,57.0,7.032,0
22622,22622,0.71,2,6,4,0.6287744227353463,57.0,7.976,0
22623,22623,0.32,4,5,7,0.6058558558558559,60.0,6.912,1
22624,22624,0.75,4,5,4,0.624892703862661,57.0,8.176,0
22625,22625,0.91,3,4,2,0.6205787781350481,56.0,8.344,0
22626,22626,1.01,1,3,1,0.6111975116640747,62.0,8.281,1
22627,22627,1.19,4,4,4,0.6058394160583942,57.0,9.254,0
22628,22628,0.3,4,5,4,0.6048109965635738,55.0,6.653,0
22629,22629,0.5,2,5,3,0.633761105626851,58.0,7.367,1
22630,22630,1.2,4,4,4,0.6202346041055719,55.0,9.174,0
22631,22631,1.02,4,4,1,0.621011673151751,56.0,8.334,0
22632,22632,1.02,2,4,4,0.6277258566978193,58.0,8.928,1
22633,22633,1.13,4,3,7,0.6172284644194757,57.0,9.233,0
22634,22634,1.28,3,1,4,0.611309949892627,61.0,8.792,1
22635,22635,0.27,4,4,4,0.6170468187274909,57.0,6.358,0
22636,22636,1.51,4,3,3,0.6213460231135283,55.0,9.513,0
22637,22637,2.22,3,1,1,0.6289537712895378,59.0,9.628,1
22638,22638,0.31,3,2,3,0.6247139588100687,54.0,6.443,0
22639,22639,1.2,0,2,1,0.6484434320425209,58.0,8.382,1
22640,22640,0.31,1,3,3,0.6362573099415204,56.0,6.548,0
22641,22641,0.37,3,4,3,0.6103896103896104,58.0,6.864,1
22642,22642,1.16,0,2,1,0.6630934150076571,57.0,8.348,1
22643,22643,0.52,2,3,3,0.6301369863013699,56.0,7.222,0
22644,22644,1.0,2,5,2,0.6167056986729119,57.0,8.564,0
22645,22645,1.1,4,2,1,0.6202723146747352,55.0,8.438,0
22646,22646,1.53,3,3,2,0.5841059602649007,59.0,9.29,1
22647,22647,0.3,3,4,3,0.6283704572098475,58.0,6.654,1
22648,22648,0.91,2,5,2,0.6211878009630818,60.0,8.363,1
