carat,cut,color,clarity,depth,table,price_SQRT
1.0,1,3,5,0.6163522012578617,60.0,2.9886451780029026
1.0,1,5,2,0.6105919003115264,58.0,2.957025532524195
1.13,4,5,2,0.6217228464419475,55.0,2.9676590100616345
1.63,4,1,5,0.6249167221852099,54.7,3.0670833050310193
2.11,3,5,1,0.6236955187231431,61.0,3.1304951684997055
1.51,4,3,3,0.6203135650988412,56.0,3.082207001484488
0.71,3,4,3,0.6209322779243622,58.0,2.817445651649735
1.13,2,5,1,0.6341463414634146,59.0,2.923354237857602
1.1,3,2,1,0.6261398176291794,57.0,2.8977577538503803
0.31,1,3,4,0.6371061843640606,56.0,2.5859234327411937
0.51,2,2,4,0.6248775710088148,58.0,2.683840531775314
0.32,2,5,6,0.6036036036036037,57.0,2.6117044243175758
0.32,2,3,2,0.6217142857142858,57.0,2.4949949899749297
0.71,4,3,2,0.625,57.0,2.8044607324760316
2.14,4,1,1,0.6069295101553166,57.0,3.0914397940118454
1.59,4,1,2,0.6237424547283703,58.0,3.021258016125071
0.3,2,5,5,0.6321974148061104,56.0,2.536335939894398
0.41,2,4,2,0.6341463414634148,58.0,2.597691282658507
0.3,4,3,7,0.6129032258064516,55.0,2.6
1.07,2,2,4,0.625,56.0,2.9395577898724836
0.83,4,6,2,0.6190871369294605,56.0,2.886693610343848
1.33,2,0,2,0.6398852223816356,53.0,2.9293343953874573
1.51,4,4,4,0.6209239130434784,56.0,3.1149638842208107
1.51,3,2,2,0.5993265993265993,60.0,3.0222508168581905
1.13,4,3,2,0.619865571321882,55.0,2.953133928557931
0.31,2,5,2,0.6329113924050632,55.0,2.558906016249913
0.34,4,1,2,0.6176142697881829,56.0,2.4801209647918383
0.34,4,2,3,0.6119733924611973,55.0,2.499599967994879
0.55,2,6,3,0.6220095693779905,60.0,2.7373344698812385
0.3,4,3,4,0.6202090592334495,56.0,2.5369272752682526
0.35,4,6,6,0.619934282584885,54.0,2.6728262195660983
0.38,4,5,3,0.6206896551724137,56.0,2.597883754135277
1.01,3,4,4,0.6042944785276074,59.0,2.98496231131986
0.25,4,4,4,0.6211180124223602,57.0,2.5276471272707353
1.01,3,2,2,0.6177847113884555,60.0,2.9165047574108294
0.4,3,2,5,0.6086044071353619,58.0,2.6032671779899963
0.7,2,3,5,0.6103781882145998,59.0,2.831783890059409
0.5,4,3,1,0.613880742913001,57.0,2.647451604845686
2.02,2,1,1,0.632768361581921,59.0,3.056141357987225
0.31,4,3,6,0.6130884041331802,60.0,2.5622255950637913
0.73,2,3,1,0.6262975778546713,56.0,2.7557213211789033
0.33,4,5,6,0.6186726659167604,57.0,2.6879360111431225
2.11,2,5,1,0.6236955187231431,61.0,3.1290573660449246
0.27,2,5,5,0.5857642940490081,61.0,2.5207141845120007
0.7,2,6,6,0.6335403726708074,59.0,2.894995682207488
0.28,3,2,6,0.5992949471210339,62.0,2.543816031084009
0.51,3,4,1,0.6212268743914313,56.0,2.6408332018512644
0.71,2,1,4,0.6286215978928885,59.0,2.776328510821441
1.01,2,4,4,0.6365079365079365,56.0,2.975567172826048
0.4,3,4,4,0.6255319148936171,58.0,2.637612556839992
0.72,4,6,3,0.6196692776327241,54.8,2.8588459209967927
1.35,3,3,4,0.6207386363636365,59.0,3.035127674415032
0.61,3,3,4,0.6169429097605894,60.0,2.727819642131789
0.34,3,6,2,0.6238738738738739,58.0,2.5861167800391383
1.29,4,3,1,0.6148359486447931,55.0,2.9583779339360956
0.41,3,3,5,0.6163522012578617,56.0,2.642158208737698
0.91,2,2,3,0.5988880063542494,62.0,2.888425176458618
0.33,4,3,5,0.6146993318485523,55.0,2.5630060475933334
0.56,4,6,2,0.6247619047619047,56.0,2.7298351598585584
2.03,1,3,1,0.6289620882535736,65.0,3.085287668921652
0.39,3,4,3,0.5877466251298028,59.0,2.6379916603355666
0.74,3,5,1,0.5898078529657477,55.0,2.793385043276347
0.31,4,6,3,0.620137299771167,55.0,2.5688518836242777
0.31,4,6,2,0.6176808266360504,56.0,2.519325306505692
0.56,3,3,2,0.6280834914611007,55.0,2.684026825499328
0.39,4,3,7,0.6191489361702128,54.0,2.6465071320516027
0.58,4,2,2,0.6192703461178671,59.0,2.6899814125751873
1.2,4,1,2,0.6246290801186943,57.0,2.921985626248014
1.2,3,5,2,0.6034732272069464,57.0,2.9839571042493223
1.21,3,4,1,0.5900933237616656,60.0,2.9490676492749364
0.43,4,5,3,0.6204756980351603,57.0,2.6372333988481187
1.01,2,6,2,0.6323296354992076,58.0,2.939387691339814
1.32,4,3,3,0.6112676056338028,57.0,3.027705401785319
1.22,3,3,3,0.6181818181818182,58.0,3.0021658848238215
0.33,2,1,7,0.5900552486187844,61.0,2.5577333715616253
0.5,3,5,2,0.6200787401574803,59.0,2.6799253720952754
0.91,3,4,1,0.5908372827804108,60.0,2.8731515797117284
0.37,3,4,3,0.6064516129032257,58.0,2.571964229922337
1.01,1,5,2,0.6323296354992077,59.0,2.9318935860634507
0.53,4,3,4,0.6192307692307693,56.0,2.7391604553220317
0.39,3,0,3,0.6130760986066452,60.0,2.522895162308573
2.22,2,1,2,0.623798076923077,55.0,3.122498999199199
0.91,2,2,2,0.628152969894223,58.0,2.8679260799399975
1.3,3,2,3,0.6266094420600858,58.0,2.9444863728670914
1.02,2,3,2,0.6322378716744913,59.0,2.908436005828562
0.9,3,5,2,0.6032,56.0,2.8887713651308577
0.43,3,4,2,0.6246122026887281,56.0,2.6313494636782853
0.3,2,2,5,0.6298472385428908,56.0,2.522895162308573
0.9,2,6,2,0.6089743589743589,57.0,2.8979302959181057
0.7,1,5,3,0.6031468531468531,60.0,2.836194633659686
1.18,0,4,1,0.557909604519774,64.0,2.915132930073687
1.2,2,5,1,0.6135865595325055,58.0,2.953133928557931
0.72,4,3,1,0.6212251941328731,54.0,2.7640549922170505
0.71,3,6,2,0.6167247386759581,56.0,2.821347195933177
0.74,4,5,1,0.6172413793103447,57.0,2.797141397927534
0.32,4,3,4,0.6178128523111612,55.0,2.5151540708274713
0.43,1,4,2,0.638655462184874,57.0,2.6252618916976647
0.3,4,3,2,0.6199770378874856,53.0,2.483545852204062
1.39,3,4,2,0.624033731553057,59.0,3.0161233396530718
0.33,4,6,1,0.6289592760180995,56.0,2.5390943267236055
1.23,3,3,2,0.624540778839089,59.0,2.9733819129065813
1.42,1,2,1,0.6184397163120569,61.0,2.9856322613476696
0.4,4,3,5,0.6105263157894737,57.0,2.6113215045260127
0.4,4,4,2,0.620253164556962,57.0,2.5577333715616253
0.44,3,6,2,0.6188524590163933,59.0,2.596921254100709
0.7,0,4,4,0.6493273542600898,59.0,2.831783890059409
0.38,2,3,4,0.6188436830835118,54.0,2.5575378785073744
0.5,4,5,3,0.6137254901960785,56.0,2.7195587877448064
0.7,3,5,4,0.6031468531468531,58.0,2.825420322713065
0.4,4,6,2,0.6176470588235294,55.0,2.626404386228442
0.5,0,4,0,0.5749761222540593,66.0,2.591910492281707
0.71,4,4,1,0.6157894736842104,56.0,2.771642112539063
2.08,4,5,1,0.6024096385542168,60.0,3.131293662370235
0.3,4,3,7,0.6173410404624279,55.0,2.60710567488163
0.3,1,3,4,0.6351829988193626,58.0,2.517339865810733
0.3,1,4,2,0.6349583828775267,59.0,2.492990172463582
1.69,2,1,5,0.6040181464679196,59.0,3.07001628660175
1.51,2,4,1,0.6340454858718125,58.0,2.9988331063932185
1.23,4,2,3,0.6173913043478261,56.0,2.9911536236041103
0.71,4,3,4,0.6101987899740708,56.0,2.8437651098499677
0.46,2,5,3,0.6211812627291242,57.0,2.661766330841233
1.0,1,3,4,0.6386687797147385,55.0,2.950254226333724
0.41,3,5,2,0.6008316008316008,60.0,2.622212806009459
0.4,3,2,4,0.623541887592789,60.0,2.6347675419285097
1.25,3,4,0,0.5800988002822866,59.0,2.867577374718946
0.7,3,2,2,0.6232142857142858,58.0,2.7588040887312024
0.36,4,6,1,0.6200873362445415,56.0,2.507189661752776
0.25,2,4,5,0.6201743462017434,59.0,2.5211108662651074
0.33,4,4,3,0.6109253065774806,56.0,2.5865034312755126
2.06,4,1,2,0.6185819070904646,56.0,3.1175310744241185
0.9,4,3,5,0.6162510056315367,56.0,2.9578708558691336
0.54,2,4,4,0.5992438563327032,59.0,2.72213151776324
1.0,4,4,5,0.616692426584235,53.0,3.0166206257996713
0.27,4,6,5,0.6146458583433373,56.0,2.5244801445050027
1.0,1,6,5,0.6024844720496895,62.0,3.005494967555261
1.51,4,3,3,0.6189502385821404,57.0,3.0792856314411625
0.78,2,5,4,0.600166251039069,56.0,2.861642884777903
0.96,2,4,1,0.598597038191738,59.0,2.88911751232102
0.72,1,4,2,0.6361233480176212,55.0,2.791415411578864
0.32,2,4,1,0.6307339449541285,56.0,2.5083859352181035
1.3,3,1,7,0.6179211469534049,58.0,2.992824752637548
1.04,2,4,2,0.6339563862928349,59.0,2.9230121450312176
1.0,3,3,4,0.628930817610063,55.0,2.9477109763340095
0.42,4,6,4,0.6144329896907217,56.0,2.6909106265351883
0.45,0,3,2,0.6912242686890574,57.0,2.574490240804964
1.51,2,2,2,0.6283367556468172,55.0,3.0399013141876825
0.35,4,6,3,0.6145374449339207,56.0,2.592296279363144
0.9,3,6,2,0.6282894736842105,59.0,2.879756934187328
0.51,3,5,1,0.6069364161849712,56.0,2.6643948656308436
0.9,2,2,4,0.6220408163265306,57.0,2.8934408582170814
0.53,2,5,3,0.6005719733079122,60.0,2.717535648340238
0.7,4,5,3,0.6109660574412532,56.0,2.8395422166257718
0.7,1,4,6,0.6121739130434782,61.0,2.8584961080960034
0.3,2,3,3,0.6354044548651816,54.0,2.5524498036200436
0.83,4,6,3,0.619718309859155,54.9,2.8955137713366175
0.51,3,3,3,0.6122448979591837,60.0,2.709797040370367
0.5,3,3,4,0.6072477962781586,60.0,2.73221521846285
0.95,3,5,1,0.6066350710900473,59.0,2.8828805039404597
0.63,3,5,6,0.6088527551942187,60.0,2.816558183315232
1.01,2,0,2,0.6334913112164297,55.0,2.8856541719339828
1.0,3,6,4,0.6191222570532915,55.0,3.004663042672173
1.02,2,5,3,0.6033690658499234,60.0,2.9524566042534817
0.53,4,2,4,0.6230769230769232,54.0,2.6979621939530585
0.7,4,3,4,0.606113537117904,57.0,2.7980350247986534
0.34,4,3,3,0.6249999999999999,57.0,2.5278449319529077
1.02,1,4,4,0.6373626373626374,57.0,2.9801006694405476
0.96,4,4,0,0.6071987480438183,55.0,2.817445651649735
0.42,2,6,4,0.625,57.0,2.647829299633947
0.72,0,6,3,0.6542553191489362,56.0,2.790877998050076
0.9,1,6,2,0.6363636363636364,63.0,2.868971941305805
2.01,4,1,3,0.6068376068376067,57.0,3.1228192390850933
1.5,2,5,3,0.5940860215053763,62.0,3.070993324642696
1.35,0,0,2,0.6522988505747127,56.0,2.9354727046934026
0.9,3,3,2,0.6061588330632092,62.0,2.8192197502145873
0.23,2,6,3,0.605296343001261,61.0,2.424458702473606
0.3,3,2,1,0.619158878504673,60.0,2.4361855430159665
0.76,2,2,7,0.6259673258813414,57.0,2.84991227935177
0.33,2,3,5,0.6295454545454545,57.0,2.573518991575543
0.36,3,6,1,0.6304106548279689,59.0,2.5428330656966063
0.71,2,3,2,0.6171328671328671,56.0,2.784780063128864
0.54,4,3,7,0.6129032258064516,55.0,2.781366570590795
1.21,1,1,3,0.6407185628742516,61.0,2.9194177501686873
0.25,4,3,3,0.6182266009852215,58.0,2.475681724293331
1.25,3,0,3,0.6215429403202328,59.0,2.9313819266687173
0.3,3,4,3,0.6252927400468384,58.0,2.530810146968753
0.35,4,3,4,0.6145494028230184,54.0,2.5706030420895405
2.12,3,2,1,0.6144505160898603,59.0,3.0815580474818254
0.55,4,6,3,0.6161137440758293,57.0,2.7243347811897127
0.32,4,2,4,0.6145124716553287,57.0,2.515949125081825
0.9,2,6,2,0.6106623586429726,63.0,2.8828805039404597
0.57,4,3,3,0.6103896103896104,55.0,2.7300183149568795
0.58,4,5,5,0.6211412535079512,56.0,2.8007141946296485
0.31,3,3,1,0.6229885057471265,57.0,2.5019992006393608
1.03,4,3,5,0.6163328197226502,56.0,3.021754457264852
0.27,2,3,6,0.5995260663507108,58.0,2.5177370792042604
0.57,4,5,4,0.6103896103896104,56.0,2.7819058215547123
1.5,3,5,1,0.6152787336545078,59.0,2.9991665508937646
0.33,4,6,3,0.6088888888888889,56.0,2.6164861933516868
1.05,4,4,7,0.6165644171779141,56.0,3.0784736477676726
0.79,4,6,3,0.6125523012552302,57.0,2.8717590428167887
0.72,4,4,1,0.6201413427561837,57.0,2.731849190566712
1.19,4,2,0,0.6152716593245228,57.0,2.8647862049374644
1.01,3,4,3,0.6065699006875478,60.0,2.9539803655407058
0.72,2,5,3,0.6378854625550661,57.0,2.8316073174082597
0.41,3,5,2,0.6020833333333333,60.0,2.622212806009459
0.31,2,5,2,0.5867861142217246,60.0,2.495796466060484
2.51,3,0,2,0.5955757231990925,60.0,3.125219992256545
1.15,3,3,3,0.6146993318485523,58.0,2.9627689751312034
0.52,2,5,2,0.6296296296296295,54.0,2.6819768828235637
1.04,4,3,6,0.6220169361046959,55.0,3.010647770829394
0.33,4,2,5,0.6224719101123596,54.0,2.598076211353316
0.33,4,5,3,0.6227272727272727,57.0,2.6140007651108292
0.5,4,4,4,0.6215686274509804,55.0,2.730567706540162
2.12,3,3,0,0.5986802639472105,58.0,2.9873064790878083
0.3,3,5,3,0.628975265017668,58.0,2.595765782962708
1.24,2,4,5,0.6361623616236162,56.0,3.054504869860253
2.06,2,4,0,0.5865384615384615,61.0,3.031336338976591
0.7,4,2,3,0.6239015817223199,58.0,2.791952721662743
0.33,3,3,7,0.6081081081081082,58.0,2.637802115398348
1.0,3,5,1,0.6052009456264775,61.0,2.883227358360766
1.16,3,0,2,0.6224869694713329,58.0,2.8934408582170814
0.31,4,4,7,0.621403912543153,56.0,2.6243094329747017
0.72,4,3,1,0.6233766233766234,54.0,2.7817260828485613
0.35,1,2,1,0.6316964285714285,61.0,2.4619098277556795
1.32,4,2,5,0.6194188518781006,54.0,3.027540255719154
1.01,3,3,2,0.6260869565217391,60.0,2.9185612894027084
0.41,2,5,4,0.5975103734439834,61.0,2.6427258654654286
1.51,3,5,1,0.6297814207650273,55.0,3.0229125028687154
0.34,4,6,7,0.5982532751091704,57.0,2.7856776554368237
0.75,2,6,2,0.6177739430543572,57.0,2.832313541965296
1.01,1,5,1,0.637223974763407,58.0,2.9096391528847696
0.43,3,3,6,0.6229166666666668,59.0,2.672452057568105
0.9,2,1,3,0.616260162601626,57.0,2.8605943438383568
0.57,4,4,3,0.6156716417910448,55.0,2.7313000567495327
0.42,4,3,6,0.6057494866529775,56.0,2.6681454233230992
0.34,4,2,3,0.6245847176079733,54.0,2.507189661752776
1.23,3,3,4,0.5958363244795406,60.0,3.0038308873836423
0.23,2,5,5,0.5925925925925926,60.0,2.4949949899749297
1.02,2,4,2,0.6326530612244899,58.0,2.9197602641312868
0.37,3,0,3,0.6110509209100757,60.0,2.4734591162984683
0.31,4,5,3,0.6289017341040464,57.0,2.6021145247663484
0.55,3,6,2,0.609848484848485,58.0,2.726536264200423
2.02,3,2,1,0.62625,59.0,3.0880414504990052
1.31,4,3,6,0.6193181818181819,55.0,3.0826936273330827
0.77,2,2,4,0.622107969151671,57.0,2.8383093559370867
0.76,4,0,4,0.6194539249146758,54.0,2.7828043409481737
0.74,3,4,4,0.6168384879725085,57.0,2.839190025341735
0.37,4,6,3,0.6143931256713212,55.0,2.6288780877020526
0.58,3,4,3,0.6218487394957983,55.0,2.7145902084845144
1.01,3,5,2,0.6259904912836767,58.0,2.9376861643136762
0.91,2,5,2,0.6354679802955665,57.0,2.885827437668441
0.73,4,5,1,0.6283724978241949,55.0,2.792131802046601
1.0,2,3,5,0.6272655634357761,57.0,2.99683166027056
1.64,4,4,3,0.6177049180327869,53.0,3.105801023890616
1.21,2,3,5,0.6043478260869565,56.0,3.0260535355475784
0.41,2,5,6,0.6293558606124605,58.0,2.670205984563738
0.52,1,3,2,0.6358267716535433,56.0,2.6694568735980733
0.74,4,1,4,0.6245674740484429,56.0,2.8101601377857457
1.01,2,0,3,0.6332288401253918,54.0,2.862516375499012
0.37,3,2,2,0.6036916395222583,59.0,2.5497058653891824
1.03,4,4,5,0.6202629543696829,56.0,3.0219199195213626
1.07,3,2,3,0.6207951070336392,59.0,2.9293343953874573
0.41,3,5,4,0.6203995793901157,57.0,2.6551836094703507
1.04,2,1,1,0.6160919540229884,58.0,2.854119829299394
0.51,4,4,5,0.6256109481915934,57.0,2.7651401411140086
0.31,4,5,6,0.6139747995418099,55.0,2.600576859083384
1.5,2,4,2,0.6296296296296297,55.0,3.0408880281917647
0.26,4,2,4,0.6196840826245443,55.0,2.4708298201211676
1.01,1,2,2,0.6371541501976286,60.0,2.9096391528847696
1.01,1,6,1,0.6346456692913387,61.0,2.898620361482338
0.38,1,5,2,0.6278317152103561,61.0,2.5422431040323428
0.43,4,0,4,0.6196891191709846,55.5,2.5612496949731396
0.53,4,6,2,0.619961612284069,57.0,2.7121946832777324
0.7,4,5,3,0.6261022927689595,56.0,2.8335490113989557
0.72,2,3,3,0.6326889279437611,57.0,2.7955321496988725
0.71,2,1,1,0.6187554776511831,54.0,2.7479082954130765
0.51,3,6,2,0.6229187071498531,57.0,2.725986060125767
0.41,2,4,2,0.6328042328042329,58.0,2.6090228055729985
0.37,4,5,6,0.6153846153846153,56.0,2.6468849616105343
0.31,3,6,2,0.6166281755196305,59.0,2.5682678987987213
1.23,3,3,2,0.6256410256410255,62.0,2.9197602641312868
1.72,0,6,1,0.6457638425617078,58.0,3.003331483536241
0.43,4,1,5,0.6264308012486992,57.0,2.602498799231231
0.26,4,4,6,0.6236297198538368,56.0,2.5288337232803584
0.31,2,4,3,0.6286379511059372,59.0,2.5373214222876848
0.42,2,5,5,0.5944841675178755,60.0,2.6720778431774774
0.31,0,3,5,0.6548881036513545,58.0,2.5385034961567414
0.57,4,3,3,0.6161048689138577,57.0,2.7303845882952094
1.01,2,6,1,0.6267716535433071,58.0,2.9043071462915213
0.35,4,4,3,0.6140350877192982,54.0,2.5612496949731396
0.54,1,6,2,0.5786046511627907,60.0,2.7344103569142653
0.37,4,3,5,0.6163793103448275,55.0,2.5890152568109754
0.27,2,6,4,0.5992865636147443,58.0,2.4805241381611265
0.74,4,6,2,0.6217616580310882,57.0,2.8078461496314215
0.63,3,2,4,0.617059891107078,59.0,2.756628375389037
0.5,3,5,3,0.6176470588235294,59.0,2.7195587877448064
0.77,4,3,3,0.616822429906542,55.0,2.8383093559370867
0.5,4,1,3,0.6165853658536585,54.0,2.665895721891612
0.33,4,2,5,0.6224719101123596,56.0,2.598076211353316
1.39,4,6,2,0.6183574879227054,52.0,3.0267143902258105
0.4,1,5,2,0.6389776357827476,55.0,2.6042273326267042
0.46,4,1,5,0.6144578313253012,57.0,2.629448611401257
0.51,3,4,1,0.6231454005934718,62.0,2.6197328108034226
1.01,3,2,3,0.6065318818040436,61.0,2.915647440964013
0.4,4,3,4,0.6136125654450262,55.0,2.6440499238857047
1.51,1,2,2,0.6151742993848257,61.0,3.0394078370630027
1.51,2,2,4,0.6182316655243317,59.0,3.0528675044947495
1.0,3,2,5,0.6029526029526029,59.0,2.9505931607051488
1.13,1,4,1,0.5648081100651702,62.0,2.9183899670880176
0.3,2,2,5,0.6084959816303099,58.0,2.530810146968753
0.42,2,5,2,0.6144329896907217,54.0,2.567099530598687
0.3,1,2,2,0.634319526627219,58.0,2.458251411064377
0.41,4,3,7,0.6104166666666667,57.0,2.6955518915428063
2.01,3,0,2,0.5932721712538226,62.0,3.0696905381487563
1.51,2,1,2,0.6255989048596852,60.0,3.010647770829394
0.77,4,2,3,0.6195744680851064,56.0,2.8149600352402873
0.5,1,4,4,0.5641025641025642,62.0,2.690167281044062
0.36,2,5,2,0.6130434782608696,56.0,2.5390943267236055
0.32,4,5,4,0.6174801362088537,56.0,2.6227847795806656
1.02,3,2,2,0.6175329712955779,56.0,2.88426767135091
0.59,4,4,4,0.6110091743119267,56.0,2.7692959394040932
0.73,2,4,5,0.6193771626297578,59.0,2.853769437077915
1.5,3,1,5,0.6136054421768707,58.0,3.0505737165326785
1.66,1,4,0,0.6213720316622691,57.7,2.950254226333724
0.71,3,3,1,0.6202090592334495,55.0,2.786933798998462
1.54,4,1,1,0.603089321692411,59.0,2.9998333287034464
0.3,1,2,1,0.6392479435957698,57.0,2.4361855430159665
1.28,3,2,3,0.6116295764536971,60.0,2.9779187362988937
0.72,2,5,6,0.6133796698523022,57.0,2.9130739777767403
0.34,3,2,4,0.6212290502793296,58.0,2.5278449319529077
0.74,2,4,5,0.6152527849185947,55.1,2.8776726707532254
0.77,2,1,3,0.6323024054982818,58.0,2.7980350247986534
0.33,3,1,5,0.6101694915254237,59.0,2.5711864965420146
2.01,0,6,1,0.669225847728727,57.0,3.1122339243700816
0.71,2,3,2,0.6173913043478261,59.0,2.793385043276347
0.9,0,2,3,0.6462303231151615,55.0,2.8584961080960034
2.23,3,0,1,0.6046235921754594,61.0,3.0748983723043595
1.01,3,3,2,0.6297468354430379,60.0,2.884961004935769
1.02,3,4,1,0.6111975116640747,59.0,2.898792852205897
0.43,1,6,3,0.5987654320987655,61.0,2.6235472170326952
1.01,4,3,4,0.6274509803921569,56.0,2.974390693906905
0.71,3,3,1,0.6208112874779541,59.0,2.7316661582265134
0.71,4,3,2,0.6161879895561357,56.0,2.807489982172688
1.2,3,2,2,0.6222222222222222,59.0,2.944316559067656
0.72,4,4,1,0.6118251928020565,54.0,2.791415411578864
2.15,2,0,2,0.6236297198538368,60.0,3.085287668921652
1.2,4,1,0,0.6188734455010974,56.0,2.8569214199904067
0.33,2,3,4,0.6100558659217877,57.0,2.5428330656966063
0.27,4,5,6,0.6203592814371256,56.0,2.5244801445050027
0.45,0,5,3,0.6701791359325606,60.0,2.6244999523718797
0.5,4,5,4,0.6237623762376238,58.0,2.7248853186877424
0.23,2,5,5,0.59727385377943,54.0,2.4867649667791287
1.02,3,6,7,0.61526599845798,60.0,3.1033852484021383
1.0,3,1,2,0.6226415094339623,62.0,2.8495613697550013
0.6,4,4,5,0.6097337006427915,57.0,2.812116640539649
0.7,3,3,2,0.6261180679785331,60.0,2.790877998050076
0.33,3,2,4,0.5922651933701657,58.0,2.5221022976873875
0.9,2,1,2,0.6353909465020576,59.0,2.836547196857475
0.31,4,2,6,0.6225769669327252,54.0,2.555777768116782
0.59,2,5,1,0.6287313432835822,58.0,2.6864474683120085
0.9,1,5,2,0.6224406224406224,65.0,2.8449956063234967
2.0,3,2,1,0.5969418960244648,61.0,3.1056400306539067
0.51,2,4,3,0.6050583657587548,63.0,2.7358728040608904
0.33,4,4,1,0.6138392857142857,55.0,2.4558094388612486
0.3,2,1,2,0.6352941176470589,57.0,2.495395760195164
1.0,1,3,3,0.5859969558599696,65.0,2.9264312737530673
0.4,1,5,2,0.6359743040685225,57.0,2.555777768116782
0.5,2,6,1,0.63220675944334,56.0,2.669269563007828
0.92,2,6,1,0.6156325543916197,58.0,2.8936136576951665
1.04,4,4,1,0.6118721461187213,57.0,2.909295447354909
0.94,2,5,2,0.618066561014263,56.0,2.9063723092542704
0.4,4,2,6,0.6136125654450262,57.0,2.6442390209661455
1.54,4,3,6,0.607764390896921,57.0,3.113037102252397
1.01,2,6,1,0.5972644376899696,58.0,2.9027573098693593
0.3,4,4,3,0.6039035591274396,56.0,2.530810146968753
0.31,4,2,7,0.6218678815489749,54.0,2.5828279075463003
1.2,1,3,1,0.6359583952451708,54.0,2.9201027379186506
0.3,2,6,2,0.5882352941176471,57.0,2.498799711861677
1.51,1,6,1,0.6152805949966194,61.0,3.0126400382388865
0.3,3,5,2,0.6214953271028039,60.0,2.5524498036200436
0.33,4,5,3,0.592920353982301,58.0,2.554212207315594
1.55,2,6,1,0.5886990801576873,57.0,3.0546685581254147
0.7,0,3,2,0.6170212765957446,66.0,2.78621607202313
0.4,1,4,3,0.6222222222222222,61.0,2.5814724480420086
1.2,2,0,4,0.6362957430918595,59.0,2.9269437985721556
1.05,2,3,2,0.5913173652694611,57.0,2.8975852015083183
0.97,4,3,1,0.615748031496063,56.0,2.909295447354909
0.39,3,4,3,0.6241900647948163,58.0,2.6379916603355666
1.33,3,3,1,0.6299212598425198,59.0,2.962431433805684
