carat,cut,color,clarity,depth,table,price
1.12,Fair,G,VS1,0.6476923076923077,56.0,8.61
0.83,Very Good,G,VS2,0.6266666666666666,58.0,8.069
0.31,Ideal,G,VVS1,0.6155606407322655,54.0,6.657
0.91,Ideal,E,SI2,0.6235864297253635,57.0,8.481
0.5,Ideal,H,VS1,0.6113281250000001,56.0,7.401
0.91,Good,E,SI1,0.6396023198011599,61.0,8.287
0.31,Very Good,F,VS2,0.6275862068965518,57.0,6.438
0.38,Very Good,D,SI2,0.610752688172043,58.0,6.45
1.17,Premium,G,VS1,0.6238938053097346,56.0,8.931
0.39,Premium,E,SI2,0.6067653276955602,62.0,6.657
1.14,Ideal,G,VS1,0.6163051608077785,57.0,9.115
1.24,Ideal,G,VVS2,0.6189781021897811,56.0,8.985
0.34,Very Good,F,VVS2,0.5958378970427164,60.0,6.585
0.9,Good,E,SI2,0.6130081300813007,61.0,8.267
1.17,Very Good,E,SI2,0.6247191011235954,59.0,8.549
1.18,Premium,G,VS2,0.6149341142020498,58.0,9.161
1.01,Ideal,E,SI1,0.6076923076923078,56.0,8.756
1.03,Good,I,I1,0.5793829947328819,59.0,7.84
0.9,Premium,E,SI2,0.629843363561418,57.0,8.034
0.4,Very Good,G,SI1,0.6194503171247357,55.0,6.525
0.72,Ideal,J,VVS2,0.6161879895561357,56.0,7.599
0.9,Very Good,D,SI2,0.6351020408163266,58.0,8.273
1.5,Ideal,G,VS2,0.6084620550705171,54.0,9.483
0.34,Good,E,SI1,0.6046511627906976,60.1,6.463
0.51,Very Good,I,SI1,0.634920634920635,60.0,6.953
2.0,Fair,H,SI2,0.6447118429385688,56.0,9.363
0.33,Ideal,D,VS2,0.6210762331838564,56.0,6.661
0.41,Premium,E,SI1,0.6031413612565444,59.0,6.653
1.0,Very Good,D,SI2,0.6330128205128205,60.0,8.365
0.9,Premium,F,SI2,0.6141348497156782,62.0,8.217
0.35,Very Good,G,VVS1,0.6179401993355481,57.0,6.756
1.79,Premium,I,VS1,0.6258945998698763,59.0,9.481
0.58,Ideal,I,SI1,0.6135310472659871,55.0,7.084
0.24,Very Good,F,VVS1,0.5899632802937577,58.0,6.314
1.0,Premium,E,SI2,0.6095836606441476,59.0,8.146
0.58,Ideal,D,VS2,0.6122448979591836,57.0,7.537
0.76,Ideal,D,SI1,0.6277873070325901,57.0,8.031
0.43,Ideal,H,VS2,0.6071065989847716,55.0,6.753
0.42,Premium,D,SI1,0.6213389121338914,59.0,6.947
1.29,Premium,F,SI1,0.6253602305475504,60.0,8.953
0.38,Premium,J,VS2,0.6051502145922746,60.0,6.589
0.41,Premium,I,VVS1,0.6150627615062763,59.0,6.76
0.71,Very Good,D,SI2,0.6175438596491228,63.0,7.731
2.31,Premium,H,SI2,0.6216216216216215,58.0,9.415
1.53,Ideal,F,VS1,0.61455525606469,59.0,9.655
0.74,Premium,I,SI2,0.5977984758679086,58.0,7.622
1.23,Ideal,F,VVS2,0.6176256372906045,56.0,9.309
0.34,Ideal,H,VS2,0.6174496644295301,57.0,6.286
0.54,Premium,G,VS1,0.611111111111111,59.0,7.429
1.52,Good,F,VS2,0.5782493368700266,59.0,9.416
0.26,Ideal,F,VS1,0.6237864077669902,53.0,6.426
0.51,Ideal,G,IF,0.6158301158301158,54.0,7.679
1.0,Very Good,G,VS2,0.6105100463678516,55.0,8.955
0.61,Very Good,G,IF,0.6302131603336423,58.0,7.788
1.51,Premium,H,SI2,0.6244035446489434,58.0,9.035
0.31,Ideal,H,SI1,0.6097838452787259,56.0,6.273
0.5,Ideal,D,SI1,0.6211671612265085,57.0,7.384
1.5,Premium,F,I1,0.6258596973865199,57.0,8.318
1.11,Premium,H,VS2,0.6244343891402714,58.0,8.622
0.56,Ideal,F,VVS2,0.6091846298031866,57.0,7.892
1.03,Good,G,SI1,0.6323185011709602,58.0,8.451
0.41,Very Good,G,VS1,0.6053719008264463,56.0,6.713
2.03,Premium,F,SI2,0.6088560885608857,59.0,9.394
1.2,Ideal,G,VS1,0.6195732155997057,57.0,9.071
1.1,Premium,H,SI1,0.6164280331574982,56.0,8.5
1.03,Premium,E,SI2,0.6183500385505012,56.0,8.462
1.01,Premium,J,VS2,0.6234375,60.0,8.068
0.51,Very Good,G,VS1,0.6272189349112426,58.0,7.377
0.46,Ideal,E,VS2,0.6211812627291242,57.0,7.132
1.07,Very Good,G,VS2,0.6002994011976048,56.0,8.937
1.01,Premium,F,SI2,0.6223612197028929,57.0,8.476
0.33,Very Good,F,VVS1,0.6326530612244898,57.0,6.888
0.7,Ideal,G,VVS1,0.627763041556145,57.0,8.06
0.33,Premium,G,VVS1,0.6093749999999999,60.0,6.766
0.64,Ideal,H,VVS1,0.6218181818181818,58.0,7.744
0.72,Very Good,F,VS1,0.621172353455818,59.0,8.026
0.82,Premium,H,SI2,0.6042692939244664,58.0,7.874
1.58,Premium,G,VS2,0.5822454308093995,58.0,9.375
0.3,Ideal,D,SI1,0.6235565819861432,54.0,6.23
0.7,Good,D,SI1,0.6262265834076717,56.7,7.963
0.32,Premium,H,VVS1,0.6271379703534778,57.0,6.842
0.32,Premium,G,VS1,0.5919282511210763,59.0,6.719
0.33,Premium,I,VS1,0.595132743362832,60.0,6.504
0.35,Ideal,I,VVS2,0.6197802197802198,54.0,6.394
1.35,Ideal,G,I1,0.6249110320284696,57.0,8.443
1.5,Good,G,VS1,0.6383866481223922,59.0,9.352
0.53,Very Good,J,VS2,0.6236766121270453,58.0,7.025
0.41,Very Good,G,SI1,0.6269592476489028,55.0,6.578
0.5,Ideal,D,VS2,0.6284584980237153,56.0,7.52
0.71,Ideal,H,VVS1,0.6195462478184991,57.0,7.915
0.51,Premium,F,SI1,0.5971014492753622,59.0,7.249
0.34,Good,F,SI2,0.638731596828992,56.0,6.033
0.45,Very Good,E,VS2,0.6178861788617886,58.0,7.029
2.0,Very Good,H,SI2,0.6260112009956441,56.0,9.645
0.7,Very Good,F,SI1,0.6053772766695577,56.0,7.676
1.22,Ideal,E,VS1,0.6241758241758242,54.0,9.271
0.76,Premium,E,SI1,0.6181506849315068,58.0,7.933
1.52,Premium,I,VS1,0.6060200668896322,57.0,9.24
1.5,Ideal,I,SI1,0.6212534059945504,55.0,9.069
0.3,Ideal,D,VVS2,0.615916955017301,56.0,6.948
0.75,Ideal,E,VS2,0.620394173093402,56.0,8.046
1.21,Premium,J,VS1,0.6097738876732312,60.0,8.45
1.01,Very Good,I,SI1,0.6435877261998426,54.0,8.477
0.49,Premium,G,SI1,0.6253746253746253,58.0,6.933
1.04,Very Good,F,VS2,0.609831029185868,60.0,8.758
0.59,Premium,I,VVS1,0.6278195488721804,58.0,7.516
0.4,Very Good,D,SI1,0.6303418803418804,57.0,6.579
0.54,Ideal,E,VS2,0.6238003838771592,56.0,7.476
0.5,Ideal,F,VVS2,0.6162904808635917,56.0,7.627
1.02,Premium,H,I1,0.625,60.0,8.071
1.09,Premium,H,VS2,0.6101438304314913,58.0,8.518
0.56,Ideal,D,VVS1,0.6188679245283017,56.0,8.15
1.09,Premium,F,SI1,0.6092214663643235,59.0,8.591
0.33,Very Good,H,VVS2,0.6242905788876277,60.0,6.501
1.53,Very Good,H,IF,0.6305688827964359,57.0,9.501
0.42,Premium,G,VS2,0.6010362694300518,61.0,6.991
0.3,Ideal,G,VVS1,0.6206088992974239,58.0,6.624
1.02,Premium,D,SI2,0.6152647975077882,58.0,8.385
0.31,Ideal,E,VS2,0.6104783599088838,54.0,6.522
0.3,Ideal,D,VVS2,0.5936794582392777,60.0,6.687
1.01,Premium,F,VVS2,0.6208494208494209,52.0,9.106
1.06,Ideal,I,SI1,0.6261538461538462,56.0,8.444
1.01,Ideal,F,SI2,0.6003062787136294,57.0,8.476
0.42,Premium,D,SI1,0.6185997910135841,59.0,6.947
0.96,Premium,I,SI2,0.6141732283464567,60.0,7.889
0.33,Ideal,D,SI2,0.6195286195286195,57.0,6.198
1.3,Premium,G,VS2,0.608695652173913,60.0,9.111
1.43,Very Good,G,VS2,0.6224703419399861,58.0,9.251
0.38,Ideal,E,VS1,0.6228448275862069,54.0,7.099
0.32,Ideal,E,VS2,0.6083052749719416,55.0,6.554
0.7,Ideal,I,VVS1,0.6225749559082893,55.0,7.829
1.72,Premium,F,SI1,0.6196999347684279,58.0,9.609
0.3,Ideal,F,VVS1,0.6198830409356725,58.0,6.702
0.9,Very Good,I,SI2,0.6129032258064515,56.0,7.937
0.66,Ideal,E,SI2,0.6236559139784946,56.0,7.368
0.36,Ideal,E,VS1,0.6170678336980305,56.0,6.998
0.72,Ideal,G,VS1,0.6175195143104943,56.0,8.154
1.52,Ideal,H,I1,0.6162790697674417,56.0,8.824
0.33,Ideal,G,SI2,0.6185101580135441,56.0,6.073
2.03,Fair,G,I1,0.6632390745501286,56.0,8.76
0.33,Ideal,G,VS1,0.6011049723756906,55.0,6.501
1.16,Ideal,D,VS2,0.6176688938381589,55.0,9.297
0.4,Very Good,E,VS2,0.6303418803418804,57.0,6.789
1.0,Good,F,SI2,0.6020328381548085,65.0,8.386
0.64,Premium,D,SI1,0.6225045372050817,58.0,7.637
0.62,Very Good,D,VS2,0.5919282511210763,59.1,7.745
1.32,Ideal,E,VS2,0.6202980837473385,56.0,9.298
0.32,Good,D,SI1,0.6383467278989666,55.0,6.31
0.58,Ideal,F,SI2,0.6204311152764761,57.0,7.122
0.43,Ideal,G,VS1,0.6225439503619441,56.0,6.916
1.18,Ideal,H,SI2,0.6222222222222222,56.0,8.641
1.2,Very Good,E,SI1,0.6097738876732312,58.0,8.826
0.31,Premium,G,VS2,0.6173410404624279,59.0,6.548
0.92,Good,I,SI1,0.5736434108527132,65.0,8.046
1.18,Ideal,H,SI1,0.6152716593245229,55.5,8.712
1.02,Ideal,F,VS2,0.6269349845201239,54.0,8.794
1.2,Premium,J,VS2,0.6176470588235294,59.0,8.436
1.51,Ideal,H,SI2,0.6232876712328766,58.0,8.986
1.0,Premium,E,SI2,0.6043276661514684,62.0,8.298
1.07,Ideal,D,VVS2,0.6125852918877938,58.0,9.237
0.9,Fair,E,SI1,0.6550868486352357,59.0,8.163
0.75,Fair,D,SI2,0.6457242582897033,57.0,7.954
0.45,Ideal,E,VVS2,0.6186612576064908,56.0,7.245
0.9,Good,F,VS2,0.6446280991735537,60.0,8.359
0.4,Ideal,E,VS1,0.6242038216560509,58.0,7.131
0.3,Very Good,G,VVS2,0.6036866359447005,59.0,6.394
0.77,Ideal,E,SI1,0.6162988115449914,57.0,8.077
1.74,Premium,H,SI2,0.6208684381075826,59.0,9.237
0.28,Ideal,E,VVS2,0.6068476977567887,57.0,6.417
0.62,Ideal,G,VS1,0.6068222621184919,55.0,7.699
0.5,Premium,J,VS1,0.6237424547283702,61.0,6.942
0.34,Ideal,E,SI1,0.6135105204872646,54.0,6.39
0.41,Ideal,E,SI1,0.6206896551724138,54.0,6.876
0.42,Premium,H,VS1,0.6173096976016684,59.0,6.742
0.54,Good,E,VVS1,0.6026365348399246,61.0,7.9
1.12,Very Good,E,SI2,0.6087613293051359,63.0,8.241
0.43,Very Good,E,SI1,0.634095634095634,56.0,6.796
0.73,Very Good,H,VS2,0.6325991189427311,57.3,7.757
1.0,Fair,I,I1,0.6872964169381106,56.0,7.498
0.47,Premium,I,SI2,0.6144578313253012,62.0,6.702
1.33,Ideal,J,VS1,0.6131078224101479,57.0,8.719
0.38,Ideal,F,SI2,0.6196581196581197,55.0,6.342
1.12,Premium,H,VS1,0.6208459214501512,58.0,8.691
0.76,Premium,F,SI1,0.620274914089347,60.0,7.903
0.42,Ideal,F,VVS1,0.6134715025906735,56.0,7.19
0.51,Premium,E,SI1,0.6241413150147203,59.0,7.231
0.23,Ideal,F,VS2,0.6159695817490495,55.0,6.201
1.58,Ideal,H,VVS2,0.614257161892072,56.0,9.503
0.98,Very Good,E,SI2,0.6108918705603789,60.0,8.267
1.01,Good,I,VS2,0.6279434850863422,59.0,8.324
1.15,Very Good,G,I1,0.6115214180206795,58.0,8.163
0.52,Ideal,E,VS2,0.6127167630057805,56.0,7.391
1.11,Ideal,G,VS1,0.620845921450151,57.0,8.977
0.61,Ideal,G,VS1,0.6156648451730419,56.0,7.688
2.4,Premium,F,SI2,0.6263219741480611,59.0,9.729
0.91,Ideal,I,SI2,0.628152969894223,54.0,7.998
0.59,Ideal,F,VVS2,0.6121323529411765,56.0,7.76
0.31,Ideal,F,VS2,0.6231386025200458,55.0,6.687
0.24,Ideal,F,VVS1,0.6176836861768368,55.0,6.519
1.09,Ideal,F,SI2,0.6196969696969697,56.0,8.577
0.67,Premium,G,VS2,0.6104702750665484,61.0,7.626
0.29,Good,F,IF,0.5678449258836945,65.0,6.45
0.39,Premium,H,VS1,0.6173633440514469,57.0,6.917
0.66,Ideal,D,VS2,0.6177260519247986,56.0,7.591
1.11,Good,H,SI1,0.6415384615384615,58.0,8.435
0.33,Very Good,G,VS2,0.6081081081081082,62.0,6.361
0.51,Very Good,F,SI1,0.6338582677165354,58.0,7.126
0.7,Good,G,VS2,0.6438232642019838,56.0,7.819
1.2,Ideal,G,VVS2,0.6125995655322232,56.0,9.292
0.7,Fair,F,SI2,0.6642268984446478,56.0,7.355
0.76,Good,E,VS2,0.6318493150684932,56.0,8.086
0.33,Ideal,F,VS1,0.5988950276243094,56.0,6.898
0.3,Premium,G,VVS1,0.6207701283547258,61.0,6.921
0.43,Good,F,SI1,0.6382536382536381,57.0,6.854
1.29,Ideal,D,I1,0.6125356125356125,56.0,8.53
0.7,Good,D,SI1,0.588031222896791,64.0,7.811
0.51,Premium,D,SI1,0.6221786064769382,58.0,7.39
1.6,Premium,F,SI2,0.6185704742818972,57.0,8.839
1.2,Premium,I,SI1,0.6144842721287491,57.0,8.537
0.32,Ideal,F,VVS1,0.6162528216704289,55.0,6.75
0.33,Ideal,H,VVS1,0.6221719457013575,55.0,6.872
1.0,Ideal,E,SI1,0.6162246489859594,57.0,8.581
1.66,Very Good,H,SI1,0.6278145695364238,56.0,9.224
1.5,Premium,I,VS2,0.625,59.0,9.111
0.52,Very Good,I,VS1,0.6144927536231883,56.3,7.14
0.7,Good,H,SI2,0.637915543575921,57.0,7.526
0.75,Ideal,F,SI2,0.6242476354256234,56.0,7.807
0.51,Ideal,G,VS1,0.6207565470417072,55.0,7.485
1.01,Premium,H,VVS1,0.6047582501918649,57.0,8.508
0.34,Ideal,F,SI1,0.6302895322939867,54.0,6.589
0.7,Ideal,G,VS1,0.6089965397923877,56.0,8.005
0.41,Good,E,VS2,0.6307857911733047,64.0,6.889
0.58,Ideal,F,VVS2,0.6198501872659177,56.0,7.828
0.31,Ideal,E,VVS2,0.6038592508513053,61.0,6.565
1.0,Premium,F,VVS1,0.6304176516942473,56.0,9.006
0.52,Very Good,E,SI2,0.629016553067186,56.0,7.021
0.36,Ideal,E,VVS2,0.6200873362445415,54.0,6.788
0.3,Ideal,D,SI2,0.6210892236384705,57.0,6.103
0.52,Very Good,G,VVS1,0.6084452975047985,56.0,7.556
2.11,Ideal,H,SI2,0.599523241954708,56.0,9.411
1.0,Ideal,F,VVS2,0.6190845616757176,57.0,9.144
1.0,Premium,H,SI2,0.6103286384976525,60.0,8.152
0.9,Premium,F,SI1,0.6261298274445357,60.0,8.319
1.01,Very Good,I,SI1,0.6010844306738962,59.0,8.65
0.7,Very Good,F,VS2,0.6259946949602122,57.0,7.767
0.7,Very Good,F,SI1,0.6194225721784777,58.0,7.972
0.51,Premium,E,SI2,0.6203522504892368,57.0,7.094
0.57,Ideal,D,VS2,0.6178403755868546,56.0,7.6
0.35,Good,E,SI2,0.6398210290827739,55.0,6.118
1.31,Ideal,G,VVS1,0.6112295664534471,57.0,9.328
1.01,Very Good,E,VS2,0.5989304812834224,57.0,8.798
2.49,Ideal,J,SI1,0.6392961876832844,54.0,9.736
0.42,Ideal,D,SI2,0.6196891191709846,54.0,6.492
0.62,Ideal,G,SI2,0.6210045662100457,55.0,7.191
2.06,Ideal,H,SI2,0.620049504950495,57.0,9.309
0.9,Very Good,H,VS1,0.6252045826513912,58.0,8.396
0.9,Good,G,VS2,0.6359143327841844,59.0,8.317
1.38,Good,J,SI2,0.63681592039801,58.0,8.433
0.53,Premium,E,VS1,0.5848172446110591,61.0,7.576
0.45,Fair,F,VS2,0.6424870466321243,58.0,6.944
0.75,Ideal,F,SI2,0.6205128205128205,55.0,7.858
1.2,Premium,H,VS2,0.6275092936802974,58.0,8.767
1.01,Premium,D,VVS2,0.6157443491816056,58.0,9.287
1.36,Ideal,F,VVS2,0.616140350877193,56.0,9.442
1.11,Ideal,H,SI1,0.6065573770491803,56.0,8.675
0.33,Ideal,D,VVS1,0.6046511627906976,56.0,7.136
0.55,Ideal,G,VS2,0.6155303030303031,55.0,7.469
0.34,Very Good,D,VS2,0.6004415011037529,59.0,6.593
1.09,Premium,H,SI1,0.6241352805534203,59.0,8.56
0.71,Ideal,D,VS1,0.616593886462882,56.0,8.385
2.08,Premium,J,VS2,0.602905569007264,59.0,9.611
1.61,Very Good,J,VS2,0.6172344689378758,59.0,8.949
0.71,Premium,E,VS2,0.5957081545064379,60.0,7.973
0.91,Premium,J,SI1,0.6277372262773723,59.0,7.974
0.52,Ideal,H,VS1,0.6165703275529866,55.0,7.49
0.5,Premium,H,VS1,0.6273726273726273,59.0,7.133
0.34,Premium,H,VS2,0.6109253065774806,58.0,6.535
0.4,Ideal,E,VS2,0.6247334754797442,57.0,6.945
1.52,Very Good,D,SI2,0.6122448979591837,63.0,9.108
2.0,Very Good,I,SI2,0.6321112515802781,56.0,9.152
1.01,Premium,J,VVS2,0.6272373540856032,59.0,8.268
0.51,Ideal,G,SI1,0.6146435452793835,54.0,7.069
0.26,Very Good,F,VVS2,0.6137184115523466,56.0,6.488
1.34,Very Good,H,SI1,0.6157112526539278,59.0,8.943
0.79,Premium,H,VS2,0.6105971404541631,59.0,7.767
1.22,Ideal,H,VS2,0.6142649199417759,57.0,8.846
0.53,Ideal,D,VS2,0.6210221793635486,55.0,7.527
0.43,Premium,E,VS2,0.6155440414507773,59.0,6.955
0.43,Ideal,H,VVS2,0.6225439503619441,55.0,6.916
0.58,Ideal,E,VS2,0.6198501872659177,57.0,7.469
1.52,Premium,E,VS1,0.5989232839838493,60.0,9.728
0.3,Premium,E,VS2,0.6209302325581395,58.0,6.738
2.01,Very Good,J,SI1,0.5932721712538226,62.0,9.414
0.5,Premium,G,VVS2,0.6214355948869223,61.0,7.499
0.41,Very Good,E,SI1,0.6137787056367433,56.0,6.627
1.7,Ideal,H,VS1,0.6147859922178988,55.0,9.695
2.06,Premium,I,SI1,0.6098600121728546,58.0,9.65
1.19,Premium,G,VS1,0.6115581565471836,55.0,8.961
1.02,Good,F,SI1,0.6352941176470588,57.0,8.433
2.01,Premium,G,SI1,0.6175920149719276,60.0,9.802
0.39,Very Good,D,VVS2,0.6295503211991434,57.0,7.116
2.03,Ideal,G,SI2,0.6152897657213318,57.0,9.405
2.0,Fair,F,I1,0.6615186615186616,57.0,8.784
1.09,Ideal,H,SI1,0.6234756097560975,57.0,8.547
1.13,Ideal,I,SI2,0.6149253731343284,56.0,8.408
1.0,Premium,F,SI1,0.6198083067092652,60.0,8.351
0.79,Good,F,SI1,0.5808039376538147,59.0,7.922
0.41,Ideal,G,VS2,0.6265822784810127,56.0,6.718
1.0,Very Good,E,SI2,0.632991318074191,58.0,8.429
0.32,Ideal,G,VS1,0.6232876712328768,56.0,6.719
1.0,Premium,E,VVS2,0.6271721958925751,60.0,9.092
0.7,Premium,D,SI2,0.5821678321678321,61.0,7.681
0.91,Very Good,H,VVS2,0.6356209150326797,56.0,8.329
1.01,Very Good,H,SI1,0.6267716535433071,58.0,8.464
0.81,Ideal,I,VS2,0.6255212677231026,54.8,7.801
1.0,Very Good,F,SI2,0.5993788819875777,61.0,8.356
1.05,Ideal,F,SI1,0.6196319018404909,55.0,8.605
0.59,Premium,H,SI1,0.6183844011142061,59.0,7.143
0.3,Ideal,I,VS1,0.6241299303944314,54.0,6.196
0.28,Very Good,G,VVS2,0.622754491017964,56.0,6.258
1.22,Ideal,F,VS1,0.6226138032305433,57.0,9.202
0.3,Ideal,E,SI1,0.6232558139534883,57.0,6.335
0.9,Premium,H,VS2,0.60431654676259,59.0,8.354
0.34,Premium,I,SI1,0.6043956043956045,56.0,6.378
1.52,Very Good,I,VS1,0.6224982746721877,63.0,9.167
0.34,Ideal,G,VS2,0.6146993318485523,57.0,6.64
1.27,Ideal,J,VVS2,0.6215827338129497,54.0,8.769
0.35,Ideal,G,VS1,0.6187845303867402,55.0,6.809
0.71,Premium,I,VS1,0.6186291739894553,59.0,7.726
1.59,Good,F,SI1,0.6356275303643725,57.0,9.369
1.12,Ideal,F,VS2,0.6210526315789473,56.0,9.018
1.05,Premium,D,SI1,0.5931445603576752,58.0,8.728
0.91,Ideal,E,SI1,0.6082802547770702,57.0,8.396
0.52,Ideal,F,VVS1,0.6190935390549662,55.0,7.719
1.13,Premium,G,SI2,0.6004447739065975,61.0,8.416
0.72,Ideal,G,SI1,0.6303775241439858,56.0,7.777
1.5,Premium,F,SI2,0.5853333333333333,60.0,8.942
1.6,Premium,D,SI2,0.6187624750499002,58.0,9.217
1.15,Premium,G,VS1,0.616530156366344,58.0,8.927
2.07,Very Good,I,SI2,0.6306748466257669,57.0,9.632
0.56,Very Good,F,VVS1,0.6174242424242424,56.0,7.75
0.37,Ideal,G,SI1,0.610752688172043,56.0,6.275
1.31,Ideal,G,VVS1,0.6112295664534471,57.0,9.319
0.4,Good,E,SI1,0.6377118644067795,56.0,6.782
0.41,Ideal,E,VS1,0.621196222455404,55.0,7.05
2.0,Fair,H,SI1,0.6568877551020409,58.0,9.665
0.53,Very Good,E,SI2,0.6311713455953533,58.0,7.062
0.23,Very Good,E,VS1,0.6120906801007557,56.0,6.091
2.01,Premium,I,VS2,0.6106304079110013,60.0,9.775
0.4,Good,D,VVS2,0.6016771488469602,63.0,7.034
0.36,Ideal,G,VS1,0.6228070175438596,57.0,6.767
0.32,Premium,G,VS1,0.6117381489841986,62.0,6.65
0.91,Very Good,G,SI1,0.6015873015873016,58.0,8.396
1.21,Premium,J,SI1,0.6220588235294119,57.0,8.569
0.51,Ideal,F,VS2,0.6317867719644621,57.0,7.431
1.01,Very Good,G,VVS2,0.6027607361963191,58.0,8.887
0.41,Ideal,D,SI1,0.6165099268547545,54.0,6.673
0.33,Premium,D,SI2,0.5946547884187082,59.0,6.198
1.05,Ideal,H,SI1,0.6183206106870229,56.0,8.512
0.72,Ideal,E,VS2,0.6149825783972125,56.0,8.127
0.43,Premium,D,SI2,0.6106557377049179,58.0,6.823
0.32,Ideal,E,VS2,0.6083995459704882,57.0,6.645
0.31,Very Good,E,VVS1,0.6041189931350115,61.0,6.586
0.93,Good,G,VS1,0.6375404530744336,59.0,8.412
0.23,Very Good,F,VS2,0.5938650306748468,57.0,5.996
0.7,Ideal,D,VS2,0.6132404181184669,57.0,7.993
0.3,Ideal,H,VVS2,0.621403912543153,55.0,6.38
1.51,Ideal,E,VS2,0.610512129380054,57.0,9.485
0.26,Very Good,F,VVS2,0.6322263222632226,54.0,6.392
1.51,Good,G,SI1,0.5883143049026192,62.0,9.232
0.3,Ideal,F,VVS1,0.6245614035087719,57.0,6.702
0.81,Ideal,H,VVS2,0.6201680672268908,57.0,8.16
0.23,Good,E,VVS1,0.6283524904214559,62.0,6.136
0.53,Very Good,G,SI2,0.6,56.0,6.984
1.08,Ideal,G,VS1,0.6242424242424243,55.0,8.978
0.53,Ideal,E,VS2,0.5996204933586339,57.0,7.451
0.3,Premium,F,VS2,0.6216530849825378,58.0,6.654
0.23,Very Good,E,VVS1,0.6229508196721312,54.0,6.368
0.4,Premium,E,VS1,0.6029106029106028,58.0,7.026
0.41,Premium,G,SI1,0.6129707112970713,58.0,6.828
0.58,Very Good,E,SI2,0.6349809885931559,60.0,7.143
0.3,Ideal,H,VVS1,0.6213364595545133,57.0,6.477
1.21,Good,H,SI1,0.635612321562735,56.0,8.682
2.21,Ideal,G,SI2,0.6017804154302671,60.0,9.805
0.53,Premium,F,VS2,0.6158301158301158,57.1,7.445
0.73,Ideal,H,VVS1,0.6160483175150993,57.0,8.008
0.35,Premium,H,VVS1,0.599128540305011,59.0,6.682
2.18,Premium,G,SI2,0.6194797338173018,60.0,9.789
1.22,Very Good,F,VVS2,0.6065934065934067,62.0,9.28
1.12,Ideal,I,SI1,0.6196549137284321,56.0,8.482
0.32,Ideal,E,VS1,0.6155606407322656,57.0,6.631
1.0,Good,J,SI1,0.5947611710323575,61.0,8.193
0.41,Ideal,G,VVS2,0.6292372881355932,56.0,6.981
1.05,Very Good,H,VS1,0.5954887218045113,56.0,8.721
0.41,Good,G,VVS1,0.6102403343782654,61.0,6.894
1.21,Ideal,J,VS2,0.6206896551724139,57.0,8.64
0.72,Ideal,F,SI1,0.6092943201376936,53.0,7.777
0.75,Very Good,J,SI1,0.6313963573287077,57.0,7.58
1.22,Ideal,F,VS1,0.6147123088128186,56.0,9.168
0.38,Premium,E,VVS1,0.6185344827586207,58.0,7.191
1.01,Ideal,E,SI1,0.6219797349961029,56.0,8.531
0.34,Ideal,D,VS2,0.6196868008948545,55.0,6.94
0.3,Ideal,I,VS1,0.6095017381228274,58.0,6.196
1.28,Ideal,E,VS1,0.6216798277099785,55.0,9.431
0.57,Ideal,D,SI1,0.6136576239476146,55.0,7.429
0.77,Premium,G,SI2,0.6194539249146758,59.0,7.779
0.4,Ideal,J,VVS1,0.6190975865687303,56.0,7.035
1.54,Ideal,H,SI2,0.6088709677419356,56.4,9.154
0.54,Good,G,SI1,0.6318840579710144,56.0,7.164
0.72,Ideal,E,VS1,0.626421697287839,55.0,8.094
1.51,Premium,F,VS2,0.6037991858887382,59.0,9.564
0.3,Ideal,D,VS2,0.6218097447795823,55.0,6.815
1.22,Fair,F,SI2,0.6498889711324944,56.0,8.456
1.21,Very Good,H,VS2,0.6205882352941177,60.0,8.817
0.49,Premium,E,VS1,0.5808325266214908,62.0,7.363
0.9,Good,H,SI1,0.6435643564356435,58.0,8.15
1.01,Premium,F,VVS1,0.6078280890253261,58.0,9.244
0.3,Good,D,VS2,0.6363636363636364,54.0,6.256
1.54,Very Good,F,SI2,0.6109238031018207,58.0,9.093
1.0,Premium,D,SI2,0.6080870917573873,60.0,8.365
0.95,Ideal,I,SI2,0.6125984251968505,56.0,8.273
0.41,Ideal,G,VS1,0.6243386243386244,57.0,6.868
1.0,Good,F,SI2,0.6270783847980999,57.0,8.314
0.3,Premium,G,VS1,0.6141367323290846,60.0,6.405
0.71,Ideal,H,VS1,0.6031195840554593,59.0,7.819
0.32,Ideal,D,VS1,0.6221719457013575,54.0,6.672
0.36,Ideal,F,SI1,0.6145494028230184,56.0,6.646
0.52,Premium,F,SI2,0.6267190569744597,57.0,6.978
0.55,Very Good,D,VS2,0.5984990619136961,57.0,7.532
0.32,Ideal,F,VVS1,0.6062639821029082,56.0,6.765
0.53,Ideal,E,VS2,0.6210221793635486,56.0,7.503
0.7,Good,D,SI1,0.6422836752899197,60.0,7.748
0.24,Ideal,G,VVS1,0.6198243412797992,56.0,6.326
0.31,Premium,H,VVS1,0.6175115207373273,59.0,6.417
1.03,Very Good,I,SI1,0.6301798279906178,55.0,8.486
1.12,Premium,H,SI1,0.6219879518072289,56.0,8.428
0.72,Ideal,H,VS1,0.612736660929432,55.0,8.094
1.12,Ideal,G,SI2,0.6240601503759399,56.0,8.476
0.41,Premium,D,SI1,0.605427974947808,60.0,6.923
0.42,Premium,G,IF,0.6018614270941055,59.0,7.244
0.51,Premium,E,VS2,0.6103012633624879,60.0,7.485
1.36,Ideal,G,SI1,0.6096033402922755,56.0,9.097
0.72,Premium,E,SI2,0.6258741258741258,59.0,7.773
